neighbourhood,month,year,count 
Kingsway South,July,2016,17
Stonegate-Queensway,July,2016,15
Mimico,July,2016,17
New Toronto,July,2016,15
Long Branch,July,2016,15
Alderwood,July,2016,22
Humber Summit,July,2016,16
Humbermede,July,2016,19
Pelmo Park-Humberlea,July,2016,21
Black Creek,July,2016,22
Glenfield-Jane Heights,July,2016,16
Downsview-Roding-CFB,July,2016,15
York University Heights,July,2016,14
Rustic,July,2016,22
Maple Leaf,July,2016,17
Brookhaven-Amesbury,July,2016,22
Yorkdale-Glen Park,July,2016,14
Englemount-Lawrence,July,2016,16
Clanton Park,July,2016,18
Bathurst Manor,July,2016,18
Westminster-Branson,July,2016,14
Newtonbrook West,July,2016,15
Willowdale West,July,2016,20
Lansing-Westgate,July,2016,22
Bedford Park-Nortown,July,2016,22
St.Andrew-Windfields,July,2016,14
Bridle Path-Sunnybrook-York Mills,July,2016,17
Banbury-Don Mills,July,2016,17
Victoria Village,July,2016,17
Flemingdon Park,July,2016,15
Parkwoods-Donalda,July,2016,15
Pleasant View,July,2016,17
Don Valley Village,July,2016,22
Hillcrest Village,July,2016,16
Bayview Woods-Steeles,July,2016,21
Newtonbrook East,July,2016,20
Willowdale East,July,2016,15
Bayview Village,July,2016,19
Henry Farm,July,2016,14
O'Connor-Parkview,July,2016,14
Thorncliffe Park,July,2016,21
Leaside-Bennington,July,2016,22
Broadview North,July,2016,18
Old East York,July,2016,18
Danforth-East York,July,2016,20
Woodbine-Lumsden,July,2016,21
Taylor-Massey,July,2016,18
East End-Danforth,July,2016,15
The Beaches,July,2016,20
Woodbine Corridor,July,2016,18
Greenwood-Coxwell,July,2016,22
Danforth,July,2016,19
Playter Estates-Danforth,July,2016,19
North Riverdale,July,2016,21
Blake-Jones,July,2016,14
South Riverdale,July,2016,15
Cabbagetown-South St.James Town,July,2016,22
Regent Park,July,2016,14
Moss Park,July,2016,17
North St.James Town,July,2016,18
Church-Yonge Corridor,July,2016,19
Bay Street Corridor,July,2016,17
Waterfront Communities-The Island,July,2016,15
Kensington-Chinatown,July,2016,20
University,July,2016,18
Palmerston-Little Italy,July,2016,19
Trinity-Bellwoods,July,2016,21
Niagara,July,2016,17
Dufferin Grove,July,2016,14
Little Portugal,July,2016,18
South Parkdale,July,2016,18
Roncesvalles,July,2016,16
High Park-Swansea,July,2016,16
High Park North,July,2016,17
Runnymede-Bloor West VillageJunction Area,July,2016,19
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,July,2016,20
Annex,July,2016,19
Casa Loma,July,2016,15
Yonge-St.Clair,July,2016,14
Rosedale-Moore Park,July,2016,14
Mount Pleasant East,July,2016,19
Yonge-Eglinton,July,2016,19
Forest Hill South,July,2016,19
Forest Hill North,July,2016,21
Lawrence Park South,July,2016,15
Mount Pleasant West,July,2016,22
Lawrence Park North,July,2016,20
Humewood-Cedarvale,July,2016,20
Oakwood Village,July,2016,19
Briar Hill-Belgravia,July,2016,14
Caledonia-Fairbank,July,2016,20
Keelesdale-Eglinton West,July,2016,22
Rockcliffe-Smythe,July,2016,15
Beechborough-Greenbrook,July,2016,21
Weston,July,2016,14
Lambton Baby Point,July,2016,19
Mount Dennis,July,2016,15
Steeles,July,2016,15
L'Amoreaux,July,2016,19
Tam O'Shanter-Sullivan,July,2016,15
Wexford/Maryvale,July,2016,15
Clairlea-Birchmount,July,2016,17
Oakridge,July,2016,22
Birchcliffe-Cliffside,July,2016,17
Cliffcrest,July,2016,21
Kennedy Park,July,2016,15
Ionview,July,2016,22
Dorset Park,July,2016,17
Bendale,July,2016,14
Agincourt South-Malvern West,July,2016,20
Agincourt North,July,2016,21
Milliken,July,2016,15
Rouge,July,2016,19
Malvern,July,2016,20
Centennial Scarborough,July,2016,15
Highland Creek,July,2016,21
Morningside,July,2016,17
West Humber-Clairville,August,2016,14
Mount Olive-Silverstone-Jamestown,August,2016,17
Thistletown-Beaumond Heights,August,2016,20
Rexdale-Kipling,August,2016,14
Elms-Old Rexdale,August,2016,15
Kingsview Village-The Westway,August,2016,17
Willowridge-Martingrove-Richview,August,2016,18
Humber Heights-Westmount,August,2016,22
Edenbridge-Humber Valley,August,2016,17
Princess-Rosethorn,August,2016,20
Eringate-Centennial-West DeaneMarkland Wood,August,2016,16
Etobicoke West Mall,August,2016,16
Islington-City Centre West,August,2016,15
Kingsway South,August,2016,15
Stonegate-Queensway,August,2016,16
Mimico,August,2016,18
New Toronto,August,2016,19
Long Branch,August,2016,19
Alderwood,August,2016,14
Humber Summit,August,2016,16
Humbermede,August,2016,20
Pelmo Park-Humberlea,August,2016,20
Black Creek,August,2016,14
Glenfield-Jane Heights,August,2016,17
Downsview-Roding-CFB,August,2016,19
York University Heights,August,2016,16
Rustic,August,2016,18
Maple Leaf,August,2016,21
Brookhaven-Amesbury,August,2016,21
Yorkdale-Glen Park,August,2016,17
Englemount-Lawrence,August,2016,19
Clanton Park,August,2016,18
Bathurst Manor,August,2016,17
Westminster-Branson,August,2016,20
Newtonbrook West,August,2016,16
Willowdale West,August,2016,17
Lansing-Westgate,August,2016,19
Bedford Park-Nortown,August,2016,21
St.Andrew-Windfields,August,2016,18
Bridle Path-Sunnybrook-York Mills,August,2016,19
Banbury-Don Mills,August,2016,17
Victoria Village,August,2016,18
Flemingdon Park,August,2016,14
Parkwoods-Donalda,August,2016,21
Pleasant View,August,2016,17
Don Valley Village,August,2016,20
Hillcrest Village,August,2016,16
Bayview Woods-Steeles,August,2016,15
Newtonbrook East,August,2016,18
Willowdale East,August,2016,15
Bayview Village,August,2016,21
Henry Farm,August,2016,20
O'Connor-Parkview,August,2016,14
Thorncliffe Park,August,2016,19
Leaside-Bennington,August,2016,17
Broadview North,August,2016,19
Old East York,August,2016,16
Danforth-East York,August,2016,15
Woodbine-Lumsden,August,2016,17
Taylor-Massey,August,2016,21
East End-Danforth,August,2016,22
The Beaches,August,2016,14
Woodbine Corridor,August,2016,17
Greenwood-Coxwell,August,2016,22
Danforth,August,2016,14
Playter Estates-Danforth,August,2016,19
North Riverdale,August,2016,16
Blake-Jones,August,2016,22
South Riverdale,August,2016,15
Cabbagetown-South St.James Town,August,2016,18
Regent Park,August,2016,14
Moss Park,August,2016,16
North St.James Town,August,2016,22
Church-Yonge Corridor,August,2016,19
Bay Street Corridor,August,2016,18
Waterfront Communities-The Island,August,2016,16
Kensington-Chinatown,August,2016,17
University,August,2016,16
Palmerston-Little Italy,August,2016,15
Trinity-Bellwoods,August,2016,17
Niagara,August,2016,21
Dufferin Grove,August,2016,17
Little Portugal,August,2016,19
South Parkdale,August,2016,15
Roncesvalles,August,2016,22
High Park-Swansea,August,2016,18
High Park North,August,2016,21
Runnymede-Bloor West VillageJunction Area,August,2016,14
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,August,2016,15
Annex,August,2016,21
Casa Loma,August,2016,18
Yonge-St.Clair,August,2016,19
Rosedale-Moore Park,August,2016,19
Mount Pleasant East,August,2016,17
Yonge-Eglinton,August,2016,22
Forest Hill South,August,2016,16
Forest Hill North,August,2016,22
Lawrence Park South,August,2016,20
Mount Pleasant West,August,2016,18
Lawrence Park North,August,2016,20
Humewood-Cedarvale,August,2016,15
Oakwood Village,August,2016,18
Briar Hill-Belgravia,August,2016,22
Caledonia-Fairbank,August,2016,15
Keelesdale-Eglinton West,August,2016,21
Rockcliffe-Smythe,August,2016,18
Beechborough-Greenbrook,August,2016,15
Weston,August,2016,16
Lambton Baby Point,August,2016,19
Mount Dennis,August,2016,14
Steeles,August,2016,16
L'Amoreaux,August,2016,20
Tam O'Shanter-Sullivan,August,2016,16
Wexford/Maryvale,August,2016,20
Clairlea-Birchmount,August,2016,16
Oakridge,August,2016,17
Birchcliffe-Cliffside,August,2016,14
Cliffcrest,August,2016,16
Kennedy Park,August,2016,16
Ionview,August,2016,15
Dorset Park,August,2016,15
Bendale,August,2016,14
Agincourt South-Malvern West,August,2016,15
Agincourt North,August,2016,14
Milliken,August,2016,14
Rouge,August,2016,18
Malvern,August,2016,22
Centennial Scarborough,August,2016,21
Highland Creek,August,2016,18
Morningside,August,2016,15
West Humber-Clairville,September,2016,18
Mount Olive-Silverstone-Jamestown,September,2016,15
Thistletown-Beaumond Heights,September,2016,20
Rexdale-Kipling,September,2016,15
Elms-Old Rexdale,September,2016,18
Kingsview Village-The Westway,September,2016,16
Willowridge-Martingrove-Richview,September,2016,19
Humber Heights-Westmount,September,2016,22
Edenbridge-Humber Valley,September,2016,21
Princess-Rosethorn,September,2016,15
Eringate-Centennial-West DeaneMarkland Wood,September,2016,19
Etobicoke West Mall,September,2016,15
Islington-City Centre West,September,2016,22
Kingsway South,September,2016,21
Stonegate-Queensway,September,2016,19
Mimico,September,2016,21
New Toronto,September,2016,18
Long Branch,September,2016,17
Alderwood,September,2016,17
Humber Summit,September,2016,16
Humbermede,September,2016,15
Pelmo Park-Humberlea,September,2016,16
Black Creek,September,2016,18
Glenfield-Jane Heights,September,2016,14
Downsview-Roding-CFB,September,2016,17
York University Heights,September,2016,20
Rustic,September,2016,18
Maple Leaf,September,2016,17
Brookhaven-Amesbury,September,2016,17
Yorkdale-Glen Park,September,2016,17
Englemount-Lawrence,September,2016,15
Clanton Park,September,2016,17
Bathurst Manor,September,2016,22
Westminster-Branson,September,2016,14
Newtonbrook West,September,2016,14
Willowdale West,September,2016,21
Lansing-Westgate,September,2016,16
Bedford Park-Nortown,September,2016,18
St.Andrew-Windfields,September,2016,16
Bridle Path-Sunnybrook-York Mills,September,2016,19
Banbury-Don Mills,September,2016,16
Victoria Village,September,2016,15
Flemingdon Park,September,2016,15
Parkwoods-Donalda,September,2016,20
Pleasant View,September,2016,20
Don Valley Village,September,2016,22
Hillcrest Village,September,2016,20
Bayview Woods-Steeles,September,2016,19
Newtonbrook East,September,2016,19
Willowdale East,September,2016,19
Bayview Village,September,2016,20
Henry Farm,September,2016,18
O'Connor-Parkview,September,2016,14
Thorncliffe Park,September,2016,18
Leaside-Bennington,September,2016,21
Broadview North,September,2016,19
Old East York,September,2016,19
Danforth-East York,September,2016,18
Woodbine-Lumsden,September,2016,21
Taylor-Massey,September,2016,14
East End-Danforth,September,2016,15
The Beaches,September,2016,20
Woodbine Corridor,September,2016,18
Greenwood-Coxwell,September,2016,22
Danforth,September,2016,20
Playter Estates-Danforth,September,2016,22
North Riverdale,September,2016,18
Blake-Jones,September,2016,22
South Riverdale,September,2016,14
Cabbagetown-South St.James Town,September,2016,21
Regent Park,September,2016,21
Moss Park,September,2016,21
North St.James Town,September,2016,17
Church-Yonge Corridor,September,2016,20
Bay Street Corridor,September,2016,19
Waterfront Communities-The Island,September,2016,21
Kensington-Chinatown,September,2016,19
University,September,2016,22
Palmerston-Little Italy,September,2016,20
Trinity-Bellwoods,September,2016,20
Niagara,September,2016,14
Dufferin Grove,September,2016,17
Little Portugal,September,2016,22
South Parkdale,September,2016,14
Roncesvalles,September,2016,14
High Park-Swansea,September,2016,20
High Park North,September,2016,22
Runnymede-Bloor West VillageJunction Area,September,2016,15
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,September,2016,14
Annex,September,2016,16
Casa Loma,September,2016,17
Yonge-St.Clair,September,2016,18
Rosedale-Moore Park,September,2016,17
Mount Pleasant East,September,2016,18
Yonge-Eglinton,September,2016,21
Forest Hill South,September,2016,21
Forest Hill North,September,2016,15
Lawrence Park South,September,2016,19
Mount Pleasant West,September,2016,14
Lawrence Park North,September,2016,19
Humewood-Cedarvale,September,2016,14
Oakwood Village,September,2016,20
Briar Hill-Belgravia,September,2016,20
Caledonia-Fairbank,September,2016,16
Keelesdale-Eglinton West,September,2016,21
Rockcliffe-Smythe,September,2016,17
Beechborough-Greenbrook,September,2016,17
Weston,September,2016,20
Lambton Baby Point,September,2016,21
Mount Dennis,September,2016,16
Steeles,September,2016,22
L'Amoreaux,September,2016,16
Tam O'Shanter-Sullivan,September,2016,14
Wexford/Maryvale,September,2016,21
Clairlea-Birchmount,September,2016,14
Oakridge,September,2016,16
Birchcliffe-Cliffside,September,2016,22
Cliffcrest,September,2016,20
Kennedy Park,September,2016,15
Ionview,September,2016,21
Dorset Park,September,2016,17
Bendale,September,2016,15
Agincourt South-Malvern West,September,2016,21
Agincourt North,September,2016,17
Milliken,September,2016,15
Rouge,September,2016,15
Malvern,September,2016,15
Centennial Scarborough,September,2016,18
Highland Creek,September,2016,22
Morningside,September,2016,20
West Humber-Clairville,October,2016,15
Mount Olive-Silverstone-Jamestown,October,2016,17
Thistletown-Beaumond Heights,October,2016,19
Rexdale-Kipling,October,2016,17
Elms-Old Rexdale,October,2016,16
Kingsview Village-The Westway,October,2016,17
Willowridge-Martingrove-Richview,October,2016,19
Humber Heights-Westmount,October,2016,18
Edenbridge-Humber Valley,October,2016,22
Princess-Rosethorn,October,2016,14
Eringate-Centennial-West DeaneMarkland Wood,October,2016,21
Etobicoke West Mall,October,2016,22
Islington-City Centre West,October,2016,20
Kingsway South,October,2016,20
Stonegate-Queensway,October,2016,19
Mimico,October,2016,16
New Toronto,October,2016,15
Long Branch,October,2016,14
Alderwood,October,2016,14
Humber Summit,October,2016,15
Humbermede,October,2016,19
Pelmo Park-Humberlea,October,2016,15
Black Creek,October,2016,20
Glenfield-Jane Heights,October,2016,18
Downsview-Roding-CFB,October,2016,15
York University Heights,October,2016,20
Rustic,October,2016,15
Maple Leaf,October,2016,22
Brookhaven-Amesbury,October,2016,15
Yorkdale-Glen Park,October,2016,14
Englemount-Lawrence,October,2016,21
Clanton Park,October,2016,20
Bathurst Manor,October,2016,17
Westminster-Branson,October,2016,14
Newtonbrook West,October,2016,16
Willowdale West,October,2016,14
Lansing-Westgate,October,2016,16
Bedford Park-Nortown,October,2016,20
St.Andrew-Windfields,October,2016,21
Bridle Path-Sunnybrook-York Mills,October,2016,16
Banbury-Don Mills,October,2016,14
Victoria Village,October,2016,21
Flemingdon Park,October,2016,22
Parkwoods-Donalda,October,2016,21
Pleasant View,October,2016,20
Don Valley Village,October,2016,21
Hillcrest Village,October,2016,20
Bayview Woods-Steeles,October,2016,16
Newtonbrook East,October,2016,21
Willowdale East,October,2016,21
Bayview Village,October,2016,15
Henry Farm,October,2016,18
O'Connor-Parkview,October,2016,19
Thorncliffe Park,October,2016,21
Leaside-Bennington,October,2016,17
Broadview North,October,2016,22
Old East York,October,2016,19
Danforth-East York,October,2016,17
Woodbine-Lumsden,October,2016,14
Taylor-Massey,October,2016,18
East End-Danforth,October,2016,16
The Beaches,October,2016,17
Woodbine Corridor,October,2016,19
Greenwood-Coxwell,October,2016,17
Danforth,October,2016,16
Playter Estates-Danforth,October,2016,18
North Riverdale,October,2016,16
Blake-Jones,October,2016,20
South Riverdale,October,2016,18
Cabbagetown-South St.James Town,October,2016,17
Regent Park,October,2016,14
Moss Park,October,2016,22
North St.James Town,October,2016,16
Church-Yonge Corridor,October,2016,14
Bay Street Corridor,October,2016,14
Waterfront Communities-The Island,October,2016,17
Kensington-Chinatown,October,2016,19
