neighbourhood,month,year,count 
Waterfront Communities-The Island,June,2018,5
Danforth-East York,June,2018,7
New Toronto,June,2018,4
Englemount-Lawrence,June,2018,7
Scarborough Village,June,2018,5
Tam O'Shanter-Sullivan,June,2018,7
Princess-Rosethorn,June,2018,5
Lawrence Park South,June,2018,7
Milliken,June,2018,7
New Toronto,June,2018,7
Brookhaven-Amesbury,June,2018,4
Annex,June,2018,6
Agincourt South-Malvern West,June,2018,4
Lambton Baby Point,June,2018,4
Clairlea-Birchmount,June,2018,7
Leaside-Bennington,June,2018,7
Steeles,June,2018,4
Brookhaven-Amesbury,June,2018,7
Church-Yonge Corridor,June,2018,4
O'Connor-Parkview,June,2018,4
Malvern,June,2018,6
Rexdale-Kipling,June,2018,6
Beechborough-Greenbrook,June,2018,5
Cabbagetown-South St.James Town,June,2018,5
Stonegate-Queensway,June,2018,7
Willowdale West,June,2018,5
Old East York,June,2018,4
Highland Creek,June,2018,6
Birchcliffe-Cliffside,June,2018,6
Leaside-Bennington,June,2018,6
Trinity-Bellwoods,June,2018,5
Ionview,June,2018,7
Islington-City Centre West,June,2018,4
Kingsview Village-The Westway,June,2018,4
Newtonbrook East,June,2018,6
Ionview,June,2018,4
Lawrence Park North,June,2018,5
Cliffcrest,June,2018,5
Mount Pleasant West,June,2018,6
Highland Creek,June,2018,6
Regent Park,June,2018,5
Victoria Village,June,2018,5
Humber Summit,June,2018,6
Woodbine Corridor,June,2018,4
Guildwood,June,2018,6
Henry Farm,June,2018,6
Parkwoods-Donalda,June,2018,6
Bayview Village,June,2018,4
High Park North,June,2018,7
Englemount-Lawrence,June,2018,7
East End-Danforth,June,2018,7
Eglinton East,June,2018,4
Yonge-St.Clair,June,2018,4
Willowdale West,June,2018,5
York University Heights,June,2018,4
Henry Farm,June,2018,7
Cliffcrest,June,2018,4
Scarborough Village,June,2018,4
Willowdale East,June,2018,6
Palmerston-Little Italy,June,2018,7
Church-Yonge Corridor,July,2018,7
Morningside,July,2018,4
York University Heights,July,2018,5
Yonge-Eglinton,July,2018,4
Agincourt South-Malvern West,July,2018,4
Edenbridge-Humber Valley,July,2018,5
Lawrence Park South,July,2018,5
West Hill,July,2018,6
Bedford Park-Nortown,July,2018,7
Bayview Village,July,2018,7
Edenbridge-Humber Valley,July,2018,6
Beechborough-Greenbrook,July,2018,7
Bedford Park-Nortown,July,2018,5
Kennedy Park,July,2018,5
Yorkdale-Glen Park,July,2018,6
Islington-City Centre West,July,2018,7
Bayview Village,July,2018,6
Thorncliffe Park,July,2018,6
Edenbridge-Humber Valley,July,2018,5
Bayview Woods-Steeles,July,2018,4
Niagara,July,2018,4
Caledonia-Fairbank,July,2018,6
Bathurst Manor,July,2018,5
Newtonbrook West,July,2018,5
Highland Creek,July,2018,5
Blake-Jones,July,2018,5
Parkwoods-Donalda,July,2018,7
Humbermede,July,2018,6
Lambton Baby Point,July,2018,5
Flemingdon Park,July,2018,4
Elms-Old Rexdale,July,2018,4
Edenbridge-Humber Valley,July,2018,5
West Humber-Clairville,July,2018,5
Englemount-Lawrence,July,2018,5
Bay Street Corridor,July,2018,6
Don Valley Village,July,2018,7
Ionview,July,2018,4
Pelmo Park-Humberlea,July,2018,5
Rexdale-Kipling,July,2018,6
Woodbine Corridor,July,2018,7
Willowdale West,July,2018,6
Downsview-Roding-CFB,July,2018,5
Oakwood Village,July,2018,6
Church-Yonge Corridor,July,2018,4
Roncesvalles,July,2018,6
Kingsview Village-The Westway,July,2018,6
Englemount-Lawrence,July,2018,5
Moss Park,July,2018,5
Pleasant View,July,2018,4
Waterfront Communities-The Island,July,2018,5
Yonge-St.Clair,July,2018,7
Casa Loma,July,2018,4
Agincourt South-Malvern West,July,2018,5
West Humber-Clairville,July,2018,6
Humewood-Cedarvale,July,2018,5
North St.James Town,July,2018,5
Waterfront Communities-The Island,July,2018,5
Keelesdale-Eglinton West,July,2018,4
Weston,July,2018,5
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,July,2018,4
Flemingdon Park,July,2018,6
Leaside-Bennington,July,2018,7
Lansing-Westgate,July,2018,6
Taylor-Massey,July,2018,7
High Park-Swansea,July,2018,7
Bedford Park-Nortown,July,2018,5
Taylor-Massey,July,2018,6
Broadview North,July,2018,4
Henry Farm,July,2018,4
Downsview-Roding-CFB,July,2018,6
Briar Hill-Belgravia,July,2018,7
Newtonbrook West,July,2018,6
Dorset Park,July,2018,6
Kennedy Park,July,2018,6
Wexford/Maryvale,July,2018,4
Flemingdon Park,July,2018,5
Trinity-Bellwoods,July,2018,5
Mount Olive-Silverstone-Jamestown,July,2018,7
North St.James Town,July,2018,5
Rexdale-Kipling,July,2018,6
Forest Hill North,July,2018,4
Lambton Baby Point,July,2018,6
Keelesdale-Eglinton West,July,2018,5
Waterfront Communities-The Island,July,2018,4
Humber Heights-Westmount,July,2018,4
Eringate-Centennial-West DeaneMarkland Wood,July,2018,4
Kingsview Village-The Westway,July,2018,7
Long Branch,July,2018,4
Woodbine Corridor,July,2018,5
Woodbine Corridor,July,2018,5
Leaside-Bennington,July,2018,5
Rustic,July,2018,5
West Hill,July,2018,6
Guildwood,July,2018,6
Clanton Park,July,2018,4
Bayview Woods-Steeles,July,2018,4
Humber Summit,July,2018,6
Oakridge,July,2018,6
Forest Hill South,July,2018,4
Mimico,July,2018,6
Tam O'Shanter-Sullivan,July,2018,6
Highland Creek,July,2018,5
Newtonbrook East,July,2018,6
Eringate-Centennial-West DeaneMarkland Wood,July,2018,4
Briar Hill-Belgravia,July,2018,4
New Toronto,July,2018,6
Woodbine-Lumsden,July,2018,5
Roncesvalles,July,2018,5
Milliken,July,2018,7
Clanton Park,July,2018,4
Dufferin Grove,July,2018,4
Stonegate-Queensway,July,2018,5
Birchcliffe-Cliffside,July,2018,4
Pelmo Park-Humberlea,July,2018,4
Pleasant View,July,2018,6
Black Creek,July,2018,7
Rosedale-Moore Park,July,2018,5
Briar Hill-Belgravia,July,2018,4
Moss Park,July,2018,4
L'Amoreaux,July,2018,6
Mount Pleasant West,July,2018,4
Humber Heights-Westmount,July,2018,5
Mount Pleasant East,July,2018,7
Henry Farm,July,2018,7
Yorkdale-Glen Park,July,2018,4
University,July,2018,7
Greenwood-Coxwell,July,2018,4
Regent Park,July,2018,4
Lambton Baby Point,July,2018,5
Alderwood,July,2018,4
Princess-Rosethorn,July,2018,7
Weston,July,2018,5
Tam O'Shanter-Sullivan,July,2018,7
Morningside,July,2018,7
Steeles,July,2018,6
Milliken,July,2018,5
Caledonia-Fairbank,July,2018,7
Leaside-Bennington,July,2018,4
Etobicoke West Mall,July,2018,4
Oakwood Village,July,2018,5
Malvern,July,2018,5
Oakridge,August,2018,6
Tam O'Shanter-Sullivan,August,2018,7
Clairlea-Birchmount,August,2018,6
Bridle Path-Sunnybrook-York Mills,August,2018,4
Roncesvalles,August,2018,4
Englemount-Lawrence,August,2018,6
Roncesvalles,August,2018,6
Elms-Old Rexdale,August,2018,4
Westminster-Branson,August,2018,7
Westminster-Branson,August,2018,5
Humewood-Cedarvale,August,2018,6
Bayview Woods-Steeles,August,2018,5
Scarborough Village,August,2018,7
Princess-Rosethorn,August,2018,6
Lawrence Park North,August,2018,5
Englemount-Lawrence,August,2018,6
Clairlea-Birchmount,August,2018,7
L'Amoreaux,August,2018,4
Newtonbrook East,August,2018,6
Moss Park,August,2018,7
Old East York,August,2018,5
Brookhaven-Amesbury,August,2018,7
Kingsway South,August,2018,6
Newtonbrook East,August,2018,6
Thorncliffe Park,August,2018,6
Yonge-St.Clair,August,2018,5
Rosedale-Moore Park,August,2018,4
Trinity-Bellwoods,August,2018,5
Little Portugal,August,2018,5
Don Valley Village,August,2018,5
South Parkdale,August,2018,4
North St.James Town,August,2018,4
Elms-Old Rexdale,August,2018,4
Clanton Park,August,2018,5
Bedford Park-Nortown,August,2018,7
Yorkdale-Glen Park,August,2018,4
Moss Park,August,2018,5
Humewood-Cedarvale,August,2018,7
Old East York,August,2018,6
Trinity-Bellwoods,August,2018,4
Willowdale East,August,2018,4
Alderwood,August,2018,6
Old East York,August,2018,7
Leaside-Bennington,August,2018,6
Lawrence Park North,August,2018,4
Lawrence Park North,August,2018,4
Victoria Village,August,2018,5
Weston,August,2018,4
Little Portugal,August,2018,7
Broadview North,August,2018,4
Mount Pleasant East,August,2018,6
West Humber-Clairville,August,2018,6
Brookhaven-Amesbury,August,2018,5
South Riverdale,August,2018,7
Morningside,August,2018,7
University,August,2018,5
Rexdale-Kipling,August,2018,6
Regent Park,August,2018,6
Banbury-Don Mills,August,2018,7
Humbermede,August,2018,5
O'Connor-Parkview,August,2018,5
Regent Park,August,2018,4
Westminster-Branson,August,2018,7
Downsview-Roding-CFB,August,2018,4
Stonegate-Queensway,August,2018,7
Pleasant View,August,2018,5
Henry Farm,August,2018,4
Rouge,August,2018,6
Cabbagetown-South St.James Town,August,2018,4
Guildwood,August,2018,5
Danforth,August,2018,7
Casa Loma,August,2018,4
Brookhaven-Amesbury,August,2018,7
Ionview,August,2018,5
Danforth-East York,August,2018,7
Old East York,August,2018,4
Woburn,August,2018,5
Kingsway South,August,2018,4
Islington-City Centre West,August,2018,6
Elms-Old Rexdale,August,2018,5
Mount Dennis,August,2018,4
Centennial Scarborough,August,2018,4
Highland Creek,August,2018,6
Henry Farm,August,2018,4
Runnymede-Bloor West VillageJunction Area,August,2018,4
Kennedy Park,August,2018,4
Annex,August,2018,5
Yonge-Eglinton,August,2018,7
West Hill,August,2018,7
Greenwood-Coxwell,August,2018,5
Guildwood,August,2018,5
Bayview Village,August,2018,6
Cliffcrest,August,2018,5
O'Connor-Parkview,August,2018,5
Lambton Baby Point,August,2018,5
Woburn,August,2018,7
York University Heights,August,2018,7
Lawrence Park South,August,2018,7
Palmerston-Little Italy,August,2018,6
Etobicoke West Mall,August,2018,6
Niagara,August,2018,5
Keelesdale-Eglinton West,August,2018,6
Westminster-Branson,August,2018,7
Etobicoke West Mall,August,2018,7
Playter Estates-Danforth,August,2018,5
Princess-Rosethorn,August,2018,5
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,August,2018,7
St.Andrew-Windfields,August,2018,7
High Park-Swansea,August,2018,7
Regent Park,August,2018,6
Newtonbrook East,August,2018,6
Danforth,August,2018,5
Islington-City Centre West,August,2018,7
Centennial Scarborough,August,2018,4
Cliffcrest,August,2018,7
Mount Pleasant East,August,2018,5
Rustic,August,2018,4
Clairlea-Birchmount,August,2018,4
Bridle Path-Sunnybrook-York Mills,August,2018,6
Palmerston-Little Italy,August,2018,6
Weston-Pellam ParkCorso Italia-DavenportDovercourt-Wallace Emerson-JunctiWychwood,August,2018,7
Newtonbrook West,August,2018,5
Woburn,August,2018,4
Leaside-Bennington,August,2018,7
Tam O'Shanter-Sullivan,August,2018,4
North St.James Town,August,2018,4
Broadview North,August,2018,6
Downsview-Roding-CFB,August,2018,5
Runnymede-Bloor West VillageJunction Area,August,2018,6
Bayview Village,August,2018,4
Regent Park,August,2018,4
Blake-Jones,August,2018,4
Princess-Rosethorn,August,2018,4
Leaside-Bennington,August,2018,6
Englemount-Lawrence,August,2018,6
Yonge-St.Clair,August,2018,7
South Riverdale,August,2018,7
Mount Pleasant East,August,2018,5
Humber Summit,August,2018,4
Rosedale-Moore Park,August,2018,7
South Riverdale,August,2018,5
West Hill,September,2018,7
Maple Leaf,September,2018,4
Morningside,September,2018,4
Broadview North,September,2018,4
Keelesdale-Eglinton West,September,2018,4
Oakwood Village,September,2018,5
Edenbridge-Humber Valley,September,2018,4
Tam O'Shanter-Sullivan,September,2018,4
Broadview North,September,2018,5
Milliken,September,2018,5
Cabbagetown-South St.James Town,September,2018,7
St.Andrew-Windfields,September,2018,5
Greenwood-Coxwell,September,2018,6
Oakridge,September,2018,4
Greenwood-Coxwell,September,2018,4
Banbury-Don Mills,September,2018,6
Lawrence Park South,September,2018,5
Woodbine Corridor,September,2018,7
Lambton Baby Point,September,2018,5
Keelesdale-Eglinton West,September,2018,5
Oakwood Village,September,2018,4
Oakridge,September,2018,7
Lansing-Westgate,September,2018,5
Rouge,September,2018,5
Kingsway South,September,2018,6
Willowridge-Martingrove-Richview,September,2018,6
Runnymede-Bloor West VillageJunction Area,September,2018,6
University,September,2018,6
Long Branch,September,2018,4
West Humber-Clairville,September,2018,4
Brookhaven-Amesbury,September,2018,4
Woburn,September,2018,4
Cliffcrest,September,2018,5
Greenwood-Coxwell,September,2018,6
Humber Heights-Westmount,September,2018,4
Willowridge-Martingrove-Richview,September,2018,4
Milliken,September,2018,5
Clairlea-Birchmount,September,2018,7
Mount Dennis,September,2018,5
University,September,2018,7
Kennedy Park,September,2018,6
Edenbridge-Humber Valley,September,2018,5
Dorset Park,September,2018,5
Dorset Park,September,2018,7
Bathurst Manor,September,2018,6
Casa Loma,September,2018,4
Woburn,September,2018,7
Blake-Jones,September,2018,6
Dorset Park,September,2018,6
University,September,2018,5
Westminster-Branson,September,2018,6
Annex,September,2018,6
Woburn,September,2018,7
Humbermede,September,2018,5
Waterfront Communities-The Island,September,2018,4
Tam O'Shanter-Sullivan,September,2018,4
Danforth-East York,September,2018,5
Hillcrest Village,September,2018,5
Pelmo Park-Humberlea,September,2018,6
Taylor-Massey,September,2018,5
Birchcliffe-Cliffside,September,2018,6
Cabbagetown-South St.James Town,September,2018,7
Oakridge,September,2018,5
Steeles,September,2018,5
Mount Pleasant East,September,2018,4
Bayview Village,September,2018,6
South Parkdale,September,2018,4
Tam O'Shanter-Sullivan,September,2018,5
Humbermede,September,2018,4
Elms-Old Rexdale,September,2018,4
Highland Creek,September,2018,7
Henry Farm,September,2018,7
Oakridge,September,2018,4
Runnymede-Bloor West VillageJunction Area,September,2018,6
Agincourt South-Malvern West,September,2018,6
Hillcrest Village,September,2018,4
North Riverdale,September,2018,5
Keelesdale-Eglinton West,September,2018,4
Danforth,September,2018,6
Eglinton East,September,2018,7
York University Heights,September,2018,6
Lambton Baby Point,September,2018,5
Tam O'Shanter-Sullivan,September,2018,4
South Parkdale,September,2018,5
Regent Park,September,2018,5
Woodbine Corridor,September,2018,5
Beechborough-Greenbrook,September,2018,7
Rouge,September,2018,6
Morningside,September,2018,7
Bayview Village,September,2018,5
Black Creek,September,2018,4
Long Branch,September,2018,6
Dufferin Grove,September,2018,4
Rexdale-Kipling,September,2018,6
Church-Yonge Corridor,September,2018,6
Kingsway South,September,2018,5
Alderwood,September,2018,6
Kennedy Park,September,2018,5
Danforth,September,2018,5
North Riverdale,September,2018,5
Pleasant View,September,2018,6
Clairlea-Birchmount,September,2018,4
Scarborough Village,September,2018,5
Old East York,September,2018,5
Mount Pleasant West,September,2018,4
Steeles,September,2018,6
Playter Estates-Danforth,September,2018,6
Little Portugal,September,2018,6
Weston,September,2018,6
Malvern,September,2018,6
Annex,September,2018,6
Weston,September,2018,5
Runnymede-Bloor West VillageJunction Area,September,2018,6
Lawrence Park North,September,2018,5
High Park North,September,2018,5
Playter Estates-Danforth,September,2018,5
High Park-Swansea,September,2018,5
Elms-Old Rexdale,September,2018,4
Banbury-Don Mills,September,2018,4
Runnymede-Bloor West VillageJunction Area,September,2018,6
Forest Hill South,September,2018,7
Willowdale East,September,2018,7
Woodbine-Lumsden,September,2018,7
Victoria Village,September,2018,6
Henry Farm,September,2018,6
The Beaches,September,2018,4
Humbermede,September,2018,4
Trinity-Bellwoods,September,2018,5
Etobicoke West Mall,September,2018,7
Annex,September,2018,7
Agincourt South-Malvern West,September,2018,4
Henry Farm,September,2018,5
Kennedy Park,September,2018,4
O'Connor-Parkview,September,2018,7
Islington-City Centre West,September,2018,7
Runnymede-Bloor West VillageJunction Area,September,2018,5
Niagara,September,2018,6
Palmerston-Little Italy,September,2018,7
Hillcrest Village,September,2018,7
Forest Hill North,September,2018,4
Forest Hill North,September,2018,4
Woodbine-Lumsden,October,2018,5
Woodbine Corridor,October,2018,5
Kingsview Village-The Westway,October,2018,6
North Riverdale,October,2018,7
O'Connor-Parkview,October,2018,7
Pelmo Park-Humberlea,October,2018,7
Lambton Baby Point,October,2018,5
Downsview-Roding-CFB,October,2018,4
Ionview,October,2018,6
Lawrence Park South,October,2018,4
Thistletown-Beaumond Heights,October,2018,7
Highland Creek,October,2018,7
The Beaches,October,2018,7
